V, Td, I
150.0, 353.5106325121009, 8.02469135802469e-06
151.0, 348.97844491579195, 7.921810699588477e-06
150.0, 353.5106325121009, 8.02469135802469e-06
150.0, 353.5106325121009, 8.02469135802469e-06
150.0, 353.5106325121009, 8.02469135802469e-06
151.0, 348.97844491579195, 7.921810699588477e-06
152.0, 348.97844491579195, 7.921810699588477e-06
152.0, 348.97844491579195, 7.921810699588477e-06
151.0, 353.5106325121009, 8.02469135802469e-06
151.0, 353.5106325121009, 8.02469135802469e-06
152.0, 348.97844491579195, 7.921810699588477e-06
151.0, 348.97844491579195, 7.921810699588477e-06
151.0, 348.97844491579195, 7.921810699588477e-06
151.0, 348.97844491579195, 7.921810699588477e-06
152.0, 348.97844491579195, 7.921810699588477e-06
152.0, 348.97844491579195, 7.921810699588477e-06
151.0, 348.97844491579195, 7.921810699588477e-06
152.0, 348.97844491579195, 7.921810699588477e-06
151.0, 348.97844491579195, 7.921810699588477e-06
151.0, 348.97844491579195, 7.921810699588477e-06
151.0, 348.97844491579195, 7.921810699588477e-06
151.0, 348.97844491579195, 7.921810699588477e-06
151.0, 348.97844491579195, 7.921810699588477e-06
152.0, 348.97844491579195, 7.921810699588477e-06
152.0, 348.97844491579195, 7.921810699588477e-06
152.0, 348.97844491579195, 7.921810699588477e-06
152.0, 348.97844491579195, 7.921810699588477e-06
152.0, 348.97844491579195, 7.921810699588477e-06
152.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
152.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
152.0, 353.5106325121009, 8.02469135802469e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
152.0, 353.5106325121009, 8.02469135802469e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
153.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
154.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
155.0, 348.97844491579195, 7.921810699588477e-06
157.0, 348.97844491579195, 7.921810699588477e-06
159.0, 348.97844491579195, 7.921810699588477e-06
161.0, 348.97844491579195, 7.921810699588477e-06
163.0, 348.97844491579195, 7.921810699588477e-06
164.0, 348.97844491579195, 7.921810699588477e-06
165.0, 348.97844491579195, 7.921810699588477e-06
166.0, 344.446257319483, 7.818930041152263e-06
166.0, 348.97844491579195, 7.921810699588477e-06
167.0, 344.446257319483, 7.818930041152263e-06
167.0, 348.97844491579195, 7.921810699588477e-06
169.0, 344.446257319483, 7.818930041152263e-06
170.0, 344.446257319483, 7.818930041152263e-06
170.0, 344.446257319483, 7.818930041152263e-06
170.0, 344.446257319483, 7.818930041152263e-06
171.0, 344.446257319483, 7.818930041152263e-06
171.0, 344.446257319483, 7.818930041152263e-06
172.0, 344.446257319483, 7.818930041152263e-06
172.0, 344.446257319483, 7.818930041152263e-06
173.0, 344.446257319483, 7.818930041152263e-06
